base_BGC	label	core_gene_count	noncore_position_count	A_mean_pairwise_cosine	A_median_pairwise_cosine	A_min_pairwise_cosine	A_std_pairwise_cosine	A_mean_centroid_cosine_distance	A_max_centroid_cosine_distance	B_mean_pairwise_cosine	B_median_pairwise_cosine	B_min_pairwise_cosine	B_std_pairwise_cosine	B_mean_centroid_cosine_distance	B_max_centroid_cosine_distance	N_mean_pairwise_cosine	N_median_pairwise_cosine	N_min_pairwise_cosine	N_std_pairwise_cosine	N_mean_centroid_cosine_distance	N_max_centroid_cosine_distance
BGC0000079	Polyketide	23	105	0.98515322743946854	0.98795411647943254	0.95783411219751069	0.011467507788920955	0.0059636455465736258	0.011684756120084905	0.98087708342887736	0.98690505140254581	0.94863837099671744	0.014721368026070596	0.0076859544063032862	0.020188782347954293	0.97699317374097472	0.98382783406618279	0.93186497180297123	0.019437893665486473	0.0092561138648006754	0.021022180939619273
BGC0000080	Polyketide	21	107	0.9901619499155162	0.99195594657804786	0.98232914822016437	0.0051323436781359043	0.003943993021460734	0.0074998985483007985	0.97110800449331192	0.9748318586685697	0.93085155209793435	0.016972250095476135	0.011630877458045941	0.020258019320921306	0.99106958383573818	0.99246605094007045	0.98302161726978932	0.0049678864745629067	0.0035795633430920847	0.00728272397063634
BGC0000081	NRP Polyketide	115	13	0.99189431426512176	0.99270234648294209	0.98464058497585316	0.0051559447072243546	0.0032478168491612445	0.0075023378108217686	0.99120584375711152	0.99278008818078012	0.9824182333363437	0.0061243235341827823	0.0035240536634321361	0.008680636428312738	0.97540836514294893	0.97930151775741137	0.95075337445773633	0.013795869003679549	0.009895249544178886	0.017747097902065301
BGC0000082	Polyketide	43	85	0.99365538666597397	0.9936670433727619	0.98930155986519031	0.0028045398061417402	0.0025423971218746732	0.0035956927127919203	0.98840340196799326	0.98908228976431745	0.97676880033701863	0.0067159591023484349	0.0046502144725489416	0.0075188642128791727	0.99177525748386297	0.9932039182477943	0.98091424399809601	0.0051650781892713434	0.0033005226945359567	0.0060613269774337786
BGC0000083	Polyketide	9	119	0.953488388201151	0.96106220971539302	0.91827216592046923	0.024040004906680096	0.018787605276586693	0.039404496377211107	0.88251936922727392	0.88713651699871465	0.8261746334561646	0.045205066578120782	0.048367817530435175	0.065475060160385179	0.95315932827273409	0.95851093525457332	0.91684302606481882	0.025368003794030817	0.018921867201753241	0.040371583794611809
BGC0000084	Polyketide	32	96	0.83700776172826319	0.88557691770981495	0.65014019182532046	0.13912417139844893	0.067910904630824193	0.21875156248890626	0.88012750298689946	0.89798399411595731	0.74575887912500927	0.067867695679374562	0.049773001017898368	0.088116311901181632	0.75889380318645339	0.84035226966818688	0.42078418211414453	0.21699192584139254	0.10264806226243037	0.34997853191326
BGC0000085	Polyketide	30	98	0.98376563465095457	0.98632353527711003	0.97164038356614091	0.0069996462323499587	0.0065172734413412757	0.011432035610179692	0.98624392165492625	0.98713102596623126	0.97334134229478309	0.006282113649455019	0.0055191077129412179	0.0099005307987699576	0.9739301329356046	0.98164340869009192	0.94253413302900924	0.01709713115274376	0.01048789107660728	0.023726694334521903
BGC0000086	Polyketide	24	104	0.92075443365159104	0.95237385039940525	0.83633169431356491	0.056149209005091877	0.03232825477913677	0.07727142806790066	0.9461698059640915	0.95231084521684206	0.88952998860726074	0.025495964584375978	0.021778052700044338	0.033269812077763694	0.90603918820715867	0.94098439894686137	0.78732590721531215	0.071217406085463827	0.038502434526695703	0.09442815644460345
BGC0000087	Polyketide	53	75	0.99038314561594254	0.99023447916330432	0.98469455511524506	0.0044152418209120244	0.0038556363056326814	0.0067823857284690092	0.98569782940943218	0.98859225492302749	0.97072779958238753	0.0079089163305985453	0.0057406721892986788	0.011510621804333265	0.99146192203865424	0.9906896072228405	0.98469821909843291	0.004013632341087787	0.0034223422113849322	0.00515022089884698
BGC0000088	Polyketide	17	111	0.97609179670012503	0.98467665289232031	0.9416643315643477	0.019954315459271486	0.0096364825636768396	0.025169625456481381	0.97858860313310791	0.98151697416899575	0.9542949663729986	0.012963562135559712	0.0086039892885393376	0.019006768207857072	0.97347192941669503	0.98449250049707859	0.93300757477039875	0.022714637901087735	0.010709428966495071	0.027938784312063092
BGC0000090	Polyketide	23	105	0.97787738097642762	0.98439765305842974	0.94419770481869514	0.018710944248900463	0.008889093347873845	0.02326948926729111	0.88361098036071828	0.91982758468743875	0.67458502719826396	0.099057861314290507	0.047987834060090148	0.13628898057449113	0.97872336427692219	0.98539993467984877	0.94046790296425498	0.018382199185147295	0.0085499417004727182	0.021026931140996519
BGC0000091	Polyketide	22	106	0.96516556568338319	0.97293372177324322	0.91721480854579429	0.026794776850374881	0.014036238568578963	0.034529253270592752	0.95482651757236403	0.95808587328024686	0.91550794122024848	0.020585287379222623	0.018285665434286179	0.028223537524377229	0.95909691917535755	0.96713011683529404	0.89725521231378169	0.033774724117725204	0.016501124238970256	0.042049890730039952
BGC0000092	Polyketide	19	109	0.98735097367322611	0.98838200720491387	0.97322078652800481	0.0080548195877947169	0.0050751866449793015	0.011601282070583752	0.93508142246298109	0.96985170119921549	0.82574581547465942	0.061648697745002173	0.026325995440987994	0.08026207946630759	0.99062514701879589	0.99111824733420384	0.98324806162205125	0.0044936191014037855	0.0037582805108304028	0.0058493077699892648
BGC0000093	Polyketide	92	36	0.99052524202971504	0.98998890961912345	0.98474151404932242	0.003813639350576633	0.0037982988459591025	0.0056812473546122844	0.98685655910666392	0.98685940174967901	0.9820590792310544	0.0039987502542655502	0.0052736302873965801	0.006347319193782619	0.987858149029616	0.98763472868825453	0.97993333104202729	0.0051417444251898661	0.0048692064037723307	0.0079547065995067001
BGC0000094	Polyketide Saccharide	7	121	0.99012121702620581	0.98981791447322709	0.98100719789108004	0.0051655609182823152	0.0039610065245525797	0.0077503198519591754	0.95694815034968617	0.96091432764005569	0.90092644154638579	0.024490495816599307	0.017411769568307256	0.030242561165853887	0.98980954543415611	0.98953186689994155	0.98120400636373661	0.0050611854992635465	0.0040862021951867163	0.0073254768251881375
BGC0000096	Polyketide	43	85	0.9630165628809676	0.952869119577201	0.92911434670673521	0.025786343183643808	0.014905373512272169	0.025444417589460255	0.89768160414989828	0.91940050443765919	0.76090690027506402	0.07532472778206957	0.041812100393470567	0.069741009085095396	0.97725554102935208	0.9760250676584904	0.95448918365828062	0.014718522614253925	0.0091435306393077738	0.014509812486573126
BGC0000097	Polyketide	24	104	0.95115563818169002	0.98079412527650889	0.89082830726177575	0.046994993797702792	0.01973376906751554	0.063284430586571405	0.87896113623395711	0.86292713818556621	0.81279345881125864	0.057042260225159416	0.04992212804162275	0.075230389528478048	0.94690540496590003	0.99139482987429162	0.86791993282035429	0.060429491733614615	0.021470621065397856	0.079448784390723892
BGC0000098	Polyketide	9	119	0.97558548948242174	0.98248202657453132	0.94281798061821676	0.020606946984743892	0.0098207074211521077	0.024445914227314902	0.97925831533322028	0.97958828556842859	0.95233292359876465	0.015479233351099426	0.0083413486819391425	0.013943967091500142	0.9749776733149812	0.98280938777037052	0.94124015949540107	0.021246396328746437	0.010065584444893827	0.025535308199068574
BGC0000099	Polyketide	1	127	0.97387078614827394	0.97819679167933549	0.94285921177443566	0.017586241404298038	0.010541680116188234	0.018595986769697093	0.96648972002471201	0.96634615200832252	0.94402960466663932	0.013650823727681276	0.013525137515744556	0.019142349537881631	0.97378757571375518	0.97809982547025343	0.94249442375261638	0.017685916364134528	0.010575743317462449	0.018647561778567745
BGC0000100	Polyketide	34	94	0.95936730813223947	0.96898801217796127	0.91548552562811247	0.02659068241769319	0.016401199594300798	0.024411507794296905	0.94001376920596713	0.94804654141633082	0.88612463327185553	0.036412677671196714	0.024329734408775193	0.032657786349339024	0.95558599898860286	0.96247524360916537	0.90044693519933505	0.03032784423275146	0.017945439513827523	0.034709155428748861
BGC0000102	Polyketide	21	107	0.99194823750241345	0.99239440500349552	0.98436204609052258	0.0041378957226814797	0.0032313272734353802	0.0062140972880531109	0.98573645813271804	0.98869514086318611	0.96613625551101645	0.010563871919316001	0.0057316179854789871	0.015068039361855079	0.99090759968766662	0.99105593333772524	0.98415335755724409	0.0042402526330679556	0.0036506262133361609	0.0051945012308438621
BGC0000103	Polyketide	9	119	0.95659551189147263	0.97055028630243878	0.91493472769708717	0.032708871710053253	0.017536328687746461	0.049351097133550348	0.93793224395675057	0.93389572140056631	0.88039329480440831	0.034673872777756735	0.025205545744403767	0.045986437871002761	0.95549204222989137	0.97030398164626108	0.91218242396332117	0.033644056534398996	0.017986215688522302	0.0507732225023797
BGC0000104	Polyketide Terpene	8	120	0.98531105351382331	0.98915254990121892	0.96679511181044397	0.0099487962518181785	0.0058955460308435679	0.013807337354918681	0.98896953940218479	0.98998856746800601	0.97502970048183923	0.0068225282875412656	0.0044233795980028303	0.0089067300327100307	0.98488944580205184	0.98890593237985203	0.9660727929101115	0.01028516270098582	0.0060654547674350075	0.014311742802919358
BGC0000105	Polyketide	33	95	0.98989551675550302	0.99240809184981749	0.97911300551024372	0.007265166013365053	0.0040525577299505896	0.010151284847098929	0.97869165145523629	0.97743289333458905	0.96638906024343452	0.0099064824626376967	0.0085653588110880426	0.015947939960529456	0.99075325714577878	0.99304998920536391	0.97738850293303658	0.0067198034259243694	0.00370904171593065	0.0087725440979760094
BGC0000106	Polyketide	32	96	0.97926384789193288	0.97990863782021553	0.95721539142229295	0.012370437264222061	0.0083423507247115444	0.019210281740619894	0.92786676197709883	0.95944586639924401	0.82163744691551877	0.058209820392135493	0.029417471530693184	0.08564239476729818	0.98183845015887461	0.98361722882846025	0.96713585493854815	0.0080734752915929409	0.0073027477712180435	0.011231301209133737
BGC0000107	Polyketide	1	127	0.98695186888327147	0.98687298120534939	0.98075662597459556	0.0041891252372473443	0.0052363623514191989	0.0071607246751959064	0.97721432072912473	0.98055274224386946	0.94326887965672546	0.014736668730991996	0.0091863305491646004	0.01807462622132705	0.98694111037138177	0.98684281844974087	0.98092187778674433	0.0041452067452393826	0.0052406414474508445	0.0070970619544341584
BGC0000108	Polyketide	22	106	0.97746456072659849	0.98161103993712406	0.94157353794193033	0.014257991901582147	0.009058384676417796	0.017512789974409526	0.9250418184153123	0.93707475388644546	0.83158172560036603	0.049545909283568529	0.030553412068648145	0.074149997331302342	0.9778306846228848	0.98162799514902721	0.94473557080630999	0.013522879018576964	0.0089090041461503452	0.018031976178244702
BGC0000109	Polyketide	12	116	0.96222430794389735	0.9836536209209763	0.90241964182351897	0.03800806379737167	0.015333360689965358	0.053535082593614725	0.90060242442203897	0.91056490859022166	0.80124514738464292	0.060835713200386429	0.040640152457516662	0.077499142247454023	0.96031854226197733	0.98573726345863522	0.8963806701279381	0.041217348218518683	0.016137803018378572	0.058575039270952978
BGC0000110	Polyketide	11	117	0.97328855009057558	0.98316512999231476	0.94591308582732747	0.02147698772906095	0.01074399689297283	0.030213872048220569	0.92544942983738243	0.94118314807416747	0.7992316701124591	0.057159495943592861	0.030318454228644078	0.073466179127640197	0.97374087514617869	0.98662148214484113	0.94617713066739739	0.022274110238544847	0.010560571402498886	0.031076673854174341
BGC0000111	Polyketide	14	114	0.97798348138340319	0.98536191379852167	0.94514509514425626	0.018750356798199443	0.0088659596469537801	0.023635904909555805	0.92494240941555517	0.93946905780609569	0.75666624890685463	0.066891404105236363	0.03073134174810126	0.078401726706083918	0.97776123786519575	0.98479169948646827	0.9406775385916557	0.019584786088002622	0.008955607980220659	0.024260015004595625
BGC0000112	Polyketide	46	82	0.95374338499267641	0.9496466772124581	0.90305629317489822	0.030671910826267898	0.018744367767392432	0.0347159200394348	0.92563284068326102	0.94439829744842363	0.81545342168063406	0.068380660439671878	0.030380812254913691	0.077731323065984403	0.94513558943277398	0.95708060965277186	0.85509184786761094	0.045186660720490497	0.02229595464107461	0.062927249996931334
BGC0000113	Polyketide	7	121	0.98720980091326371	0.98987696652409773	0.96805612342849534	0.0091654241508271617	0.005130274429261639	0.012194609941956314	0.93318878755892953	0.93139690376332451	0.86296022438781639	0.042290870407261517	0.027143610632077576	0.062764124740483651	0.98597933727809939	0.99056969297891162	0.96423304507895735	0.010751665636874961	0.0056252257771531424	0.014101548683237652
BGC0000114	Polyketide	18	110	0.97748721652657233	0.98335471793508555	0.94718906491732791	0.016907501897263224	0.0090723761656470673	0.024610424539463494	0.83469965118969147	0.88467653104829924	0.62902777500044471	0.13015254954314137	0.068812622229129428	0.20110432556444358	0.97803614567678943	0.98804233184848411	0.94700975215619188	0.018798827682388851	0.0088425773337128082	0.026064819150384611
BGC0000115	Polyketide Saccharide	22	106	0.98001266207048621	0.97814189939094132	0.9656640368901902	0.0084696047613139359	0.0080278516877278824	0.012420575723857907	0.94763254987015699	0.95209216909122807	0.85382629599483262	0.040567378166300752	0.021184910089209353	0.044355569318921373	0.98085743763695343	0.98447077528148641	0.96409177864797291	0.0096738186162080922	0.0076874607933196115	0.014185231780922569
BGC0000116	Polyketide	23	105	0.9874941033856659	0.98988536725738174	0.97832063538704428	0.0060404591783911913	0.0050203261625200611	0.0090149970305922755	0.91782380185479762	0.94556507097149844	0.80849524393468786	0.06204717681690354	0.033878329843790488	0.077009573555593014	0.98890910784903663	0.9900770216601551	0.9779143090251492	0.0049231217696375316	0.0044517141611932765	0.0076335498027687576
BGC0000117	Polyketide	18	110	0.98185620162498066	0.98619332226066736	0.94839958167010152	0.014304444858029992	0.0072867906849810819	0.017259049494867451	0.95590044872696622	0.95925711336762753	0.91456941794287805	0.022459410001149965	0.0178245612508545	0.027436335677606283	0.9814670594321605	0.98518168090595015	0.94840594281387647	0.013741373496766317	0.0074437107820733098	0.016390033526336056
BGC0000118	Polyketide	28	100	0.97055283045049079	0.97724784353611616	0.93015201640840517	0.02055955521772514	0.011850949396822097	0.020147015997122208	0.88863046250963929	0.90782255813901447	0.75176842426610047	0.073996282116936762	0.045601722534160991	0.09339449377968112	0.98000126248307051	0.98401537503457415	0.95639773327473698	0.013123250120408918	0.0080335448139340574	0.014980306336577542
BGC0000119	Polyketide Saccharide	53	75	0.93140545954125553	0.95901106235979916	0.81861488509099345	0.053515446069432107	0.027970659916292395	0.078695238704272419	0.87408767256919351	0.8668137827247131	0.78873530058853869	0.056963768756482978	0.051932664631430869	0.096414941139807642	0.93517709773669111	0.95420998899126319	0.83847121322609586	0.051459795684279962	0.026425493754604411	0.07701117825228021
BGC0000120	Polyketide	15	113	0.96786491566929678	0.97373922748885011	0.91720222480011715	0.024273154554289161	0.012941868954457304	0.024659357981397401	0.98063892410565234	0.98417858665235369	0.94739655933957789	0.01412625641719813	0.0077857431950621335	0.015956286912633844	0.96343738930355427	0.97116236087376917	0.90836373379006052	0.027390931831966024	0.014737216632231131	0.029269107718840059
