comparison	k	base_BGC	overlap
A vs B	5	BGC0000738	0
A vs B	5	BGC0000739	0
A vs B	5	BGC0000740	0
A vs B	5	BGC0000741	0
A vs B	5	BGC0000742	0
A vs B	5	BGC0000743	0
A vs B	5	BGC0000744	0.20000000000000001
A vs B	5	BGC0000745	0.20000000000000001
A vs B	5	BGC0000746	0
A vs B	5	BGC0000747	0
A vs B	5	BGC0000748	0.20000000000000001
A vs B	5	BGC0000749	0.20000000000000001
A vs B	5	BGC0000751	0
A vs B	5	BGC0000752	0.20000000000000001
A vs B	5	BGC0000753	0
A vs B	5	BGC0000754	0
A vs B	5	BGC0000755	0
A vs B	5	BGC0000756	0.40000000000000002
A vs B	5	BGC0000757	0.20000000000000001
A vs B	5	BGC0000758	0.20000000000000001
A vs B	5	BGC0000759	0.20000000000000001
A vs B	5	BGC0000760	0.20000000000000001
A vs B	5	BGC0000761	0
A vs B	5	BGC0000762	0.20000000000000001
A vs B	5	BGC0000763	0.20000000000000001
A vs B	5	BGC0000764	0.20000000000000001
A vs B	5	BGC0000765	0
A vs B	5	BGC0000766	0
A vs B	5	BGC0000767	0
A vs B	5	BGC0000768	0.40000000000000002
A vs B	5	BGC0000769	0.20000000000000001
A vs B	5	BGC0000770	0
A vs B	5	BGC0000772	0.20000000000000001
A vs B	5	BGC0000773	0
A vs B	5	BGC0000774	0
A vs B	5	BGC0000775	0
A vs B	5	BGC0000776	0
A vs B	5	BGC0000777	0
A vs B	5	BGC0000778	0.20000000000000001
A vs B	5	BGC0000779	0
A vs B	5	BGC0000780	0
A vs B	5	BGC0000781	0
A vs B	5	BGC0000782	0.59999999999999998
A vs B	5	BGC0000783	0.20000000000000001
A vs B	5	BGC0000784	0
A vs B	5	BGC0000785	0.59999999999999998
A vs B	5	BGC0000786	0.20000000000000001
A vs B	5	BGC0000787	0
A vs B	5	BGC0000788	0.20000000000000001
A vs B	5	BGC0000789	0
A vs B	5	BGC0000790	0
A vs B	5	BGC0000791	0
A vs B	5	BGC0000792	0
A vs B	5	BGC0000793	0.20000000000000001
A vs B	5	BGC0000794	0.20000000000000001
A vs B	5	BGC0000795	0.20000000000000001
A vs B	5	BGC0000796	0
A vs B	5	BGC0000797	0.20000000000000001
A vs B	5	BGC0000798	0.59999999999999998
A vs B	5	BGC0000799	0.20000000000000001
A vs B	5	BGC0000800	0.20000000000000001
A vs B	5	BGC0000801	0.20000000000000001
A vs B	5	BGC0000802	0
A vs B	5	BGC0000803	0
A vs B	5	BGC0000804	0.59999999999999998
A vs B	5	BGC0000806	0.20000000000000001
A vs B	5	BGC0000807	0
A vs B	5	BGC0000809	0
A vs B	5	BGC0000810	0.20000000000000001
A vs B	5	BGC0000811	0.59999999999999998
A vs B	5	BGC0000812	0
A vs B	5	BGC0000813	0.80000000000000004
A vs B	5	BGC0000814	0.80000000000000004
A vs B	5	BGC0000815	0.59999999999999998
A vs B	5	BGC0000816	0.80000000000000004
A vs B	5	BGC0000817	0.20000000000000001
A vs B	5	BGC0000818	0.59999999999999998
A vs B	5	BGC0000819	0.80000000000000004
A vs B	5	BGC0000820	0.20000000000000001
A vs B	5	BGC0000821	0
A vs B	5	BGC0000825	0.80000000000000004
A vs B	5	BGC0000826	0.80000000000000004
A vs B	5	BGC0000827	0.20000000000000001
A vs B	5	BGC0000829	0.20000000000000001
A vs B	5	BGC0000830	0.40000000000000002
A vs B	5	BGC0000831	0
A vs B	5	BGC0000832	0.40000000000000002
A vs B	5	BGC0000833	0
A vs B	5	BGC0000834	0.40000000000000002
A vs B	5	BGC0000836	0.59999999999999998
A vs B	5	BGC0000837	0
A vs B	5	BGC0000838	0.59999999999999998
A vs B	5	BGC0000839	0.59999999999999998
A vs B	5	BGC0000840	0.40000000000000002
A vs B	5	BGC0000841	0
A vs B	5	BGC0000842	0.40000000000000002
A vs B	5	BGC0000843	0.20000000000000001
A vs B	5	BGC0000844	0.59999999999999998
A vs B	5	BGC0000845	0.20000000000000001
A vs B	5	BGC0000846	0.20000000000000001
A vs B	5	BGC0000847	0
A vs B	5	BGC0000848	0
A vs B	5	BGC0000849	0.40000000000000002
A vs B	5	BGC0000850	0.20000000000000001
A vs B	5	BGC0000851	0
A vs B	5	BGC0000852	0.20000000000000001
A vs B	5	BGC0000853	0
A vs B	5	BGC0000854	0
A vs B	5	BGC0000855	0.20000000000000001
A vs B	5	BGC0000856	0
A vs B	5	BGC0000857	0
A vs B	5	BGC0000858	0.20000000000000001
A vs B	5	BGC0000859	0
A vs B	5	BGC0000860	0
A vs B	5	BGC0000861	0.59999999999999998
A vs B	5	BGC0000862	0.80000000000000004
A vs B	5	BGC0000863	0.20000000000000001
A vs B	5	BGC0000864	0.40000000000000002
A vs B	5	BGC0000865	0.59999999999999998
A vs B	5	BGC0000866	0
A vs B	5	BGC0000867	0
A vs B	5	BGC0000868	0
A vs B	5	BGC0000869	0.20000000000000001
A vs B	5	BGC0000870	0.20000000000000001
A vs B	5	BGC0000871	0.40000000000000002
A vs B	5	BGC0000872	0.20000000000000001
A vs B	5	BGC0000873	0.20000000000000001
A vs B	5	BGC0000874	0
A vs B	5	BGC0000875	0
A vs B	5	BGC0000876	0
A vs B	5	BGC0000877	0.59999999999999998
A vs B	5	BGC0000878	0
A vs B	5	BGC0000879	0.20000000000000001
A vs B	5	BGC0000880	0.20000000000000001
A vs B	5	BGC0000881	0.20000000000000001
A vs B	5	BGC0000882	0
A vs B	5	BGC0000883	0
A vs B	5	BGC0000884	0
A vs B	5	BGC0000885	0
A vs B	5	BGC0000886	0
A vs B	5	BGC0000887	0.20000000000000001
A vs B	5	BGC0000888	0.20000000000000001
A vs B	5	BGC0000889	0
A vs B	5	BGC0000890	0.20000000000000001
A vs B	5	BGC0000891	0
A vs B	5	BGC0000892	0.20000000000000001
A vs B	5	BGC0000893	0.20000000000000001
A vs B	5	BGC0000894	0.40000000000000002
A vs B	5	BGC0000895	0.20000000000000001
A vs B	5	BGC0000896	0.20000000000000001
A vs B	5	BGC0000897	0
A vs B	5	BGC0000898	0.20000000000000001
A vs B	5	BGC0000899	0.40000000000000002
A vs B	5	BGC0000900	0.20000000000000001
A vs B	5	BGC0000901	0.20000000000000001
A vs B	5	BGC0000902	0.20000000000000001
A vs B	5	BGC0000903	0.20000000000000001
A vs B	5	BGC0000904	0.20000000000000001
A vs B	5	BGC0000905	0
A vs B	5	BGC0000906	0.20000000000000001
A vs B	5	BGC0000907	0
A vs B	5	BGC0000908	0
A vs B	5	BGC0000909	0.40000000000000002
A vs B	5	BGC0000910	0
A vs B	5	BGC0000911	0
A vs B	5	BGC0000912	0
A vs B	5	BGC0000913	0.40000000000000002
A vs B	5	BGC0000914	0
A vs B	5	BGC0000915	0
A vs B	5	BGC0000916	0
A vs B	5	BGC0000917	0.40000000000000002
A vs B	5	BGC0000918	0.40000000000000002
A vs B	5	BGC0000919	0
A vs B	5	BGC0000920	0
A vs B	5	BGC0000921	0
A vs B	5	BGC0000922	0.59999999999999998
A vs B	5	BGC0000923	0.20000000000000001
A vs B	5	BGC0000924	0.20000000000000001
A vs B	5	BGC0000925	0
A vs B	5	BGC0000926	0.20000000000000001
A vs B	5	BGC0000927	0
A vs B	5	BGC0000929	0.20000000000000001
A vs B	5	BGC0000930	0.40000000000000002
A vs B	5	BGC0000932	0
A vs B	5	BGC0000933	0.20000000000000001
A vs B	5	BGC0000934	0
A vs B	5	BGC0000935	0
A vs B	5	BGC0000936	0.20000000000000001
A vs B	5	BGC0000937	0.20000000000000001
A vs B	5	BGC0000938	0.20000000000000001
A vs B	5	BGC0000939	0.20000000000000001
A vs B	5	BGC0000940	0
A vs B	5	BGC0000941	0
A vs B	5	BGC0000942	0
A vs B	5	BGC0000943	0.20000000000000001
A vs B	5	BGC0000944	0
A vs B	5	BGC0000945	0.20000000000000001
A vs B	5	BGC0000946	0
A vs B	5	BGC0000947	0
A vs B	5	BGC0000948	0.20000000000000001
A vs B	5	BGC0000949	0.40000000000000002
A vs B	5	BGC0000950	0.20000000000000001
A vs B	5	BGC0000951	0.20000000000000001
A vs B	5	BGC0000953	0.20000000000000001
A vs B	5	BGC0000954	0.20000000000000001
A vs B	5	BGC0000955	0
A vs B	5	BGC0000956	0.80000000000000004
A vs B	5	BGC0000957	0
A vs B	5	BGC0000958	0.20000000000000001
A vs B	5	BGC0000959	0.20000000000000001
A vs B	5	BGC0000960	0.20000000000000001
A vs B	5	BGC0000961	0
A vs B	5	BGC0000962	0.59999999999999998
A vs B	5	BGC0000963	0.20000000000000001
A vs B	5	BGC0000964	0
A vs B	5	BGC0000965	0.59999999999999998
A vs B	5	BGC0000966	0.20000000000000001
A vs B	5	BGC0000967	0.59999999999999998
A vs B	5	BGC0000968	0
A vs B	5	BGC0000969	0.40000000000000002
A vs B	5	BGC0000970	0.40000000000000002
A vs B	5	BGC0000971	0.20000000000000001
A vs B	5	BGC0000972	0.59999999999999998
A vs B	5	BGC0000973	0
A vs B	5	BGC0000974	0.40000000000000002
A vs B	5	BGC0000975	0.40000000000000002
A vs B	5	BGC0000976	0.20000000000000001
A vs B	5	BGC0000977	0.20000000000000001
A vs B	5	BGC0000978	0.20000000000000001
A vs B	5	BGC0000979	0.20000000000000001
A vs B	5	BGC0000980	0.20000000000000001
A vs B	5	BGC0000981	0.59999999999999998
A vs B	5	BGC0000982	0.20000000000000001
A vs B	5	BGC0000983	0.59999999999999998
A vs B	5	BGC0000984	0.40000000000000002
A vs B	5	BGC0000985	0.20000000000000001
A vs B	5	BGC0000986	0.20000000000000001
A vs B	5	BGC0000988	0.20000000000000001
A vs B	5	BGC0000989	0.40000000000000002
A vs B	5	BGC0000990	0.20000000000000001
A vs B	5	BGC0000991	0
A vs B	5	BGC0000992	0.20000000000000001
A vs B	5	BGC0000993	0.20000000000000001
A vs B	5	BGC0000994	0.40000000000000002
A vs B	5	BGC0000995	0.20000000000000001
A vs B	5	BGC0000996	0.20000000000000001
A vs B	5	BGC0000997	0
A vs B	5	BGC0000998	0.40000000000000002
A vs B	5	BGC0000999	0.59999999999999998
A vs B	5	BGC0001000	0
A vs B	5	BGC0001001	0.40000000000000002
A vs B	5	BGC0001002	0.40000000000000002
A vs B	5	BGC0001003	0.40000000000000002
A vs B	5	BGC0001004	0.20000000000000001
A vs B	5	BGC0001005	0.59999999999999998
A vs B	5	BGC0001006	0.40000000000000002
A vs B	5	BGC0001007	0.20000000000000001
A vs B	5	BGC0001008	0.40000000000000002
A vs B	5	BGC0001010	0.20000000000000001
A vs B	5	BGC0001011	0.40000000000000002
A vs B	5	BGC0001012	0.40000000000000002
A vs B	5	BGC0001013	0
A vs B	5	BGC0001014	0
A vs B	5	BGC0001015	0
A vs B	5	BGC0001016	0.40000000000000002
A vs B	5	BGC0001017	0.20000000000000001
A vs B	5	BGC0001018	0
A vs B	5	BGC0001019	0.20000000000000001
A vs B	5	BGC0001020	0.59999999999999998
A vs B	5	BGC0001021	0.40000000000000002
A vs B	5	BGC0001022	0.20000000000000001
A vs B	5	BGC0001023	0.40000000000000002
A vs B	5	BGC0001024	0.20000000000000001
A vs B	5	BGC0001025	0
A vs B	5	BGC0001026	0
A vs B	5	BGC0001027	0.59999999999999998
A vs B	5	BGC0001028	0.40000000000000002
A vs B	5	BGC0001029	0.59999999999999998
A vs B	5	BGC0001030	0.59999999999999998
A vs B	5	BGC0001031	0
A vs B	5	BGC0001032	0.59999999999999998
A vs B	5	BGC0001033	0.40000000000000002
A vs B	5	BGC0001034	0
A vs B	5	BGC0001035	0.20000000000000001
A vs B	5	BGC0001036	0.40000000000000002
A vs B	5	BGC0001037	0.80000000000000004
A vs B	5	BGC0001038	0
A vs B	5	BGC0001039	0.20000000000000001
A vs B	5	BGC0001040	0
A vs B	5	BGC0001041	0.20000000000000001
A vs B	5	BGC0001042	0.40000000000000002
A vs B	5	BGC0001043	0
A vs B	5	BGC0001044	0.80000000000000004
A vs B	5	BGC0001045	0.59999999999999998
A vs B	5	BGC0001046	0.20000000000000001
A vs B	5	BGC0001047	0.40000000000000002
A vs B	5	BGC0001048	0.40000000000000002
A vs B	5	BGC0001049	0.20000000000000001
A vs B	5	BGC0001050	0.20000000000000001
A vs B	5	BGC0001051	0
A vs B	5	BGC0001052	0.40000000000000002
A vs B	5	BGC0001053	0.20000000000000001
A vs B	5	BGC0001054	0
A vs B	5	BGC0001055	0.40000000000000002
A vs B	5	BGC0001056	0.40000000000000002
A vs B	5	BGC0001057	0.40000000000000002
A vs B	5	BGC0001058	0.40000000000000002
A vs B	5	BGC0001059	0
A vs B	5	BGC0001060	0
A vs B	5	BGC0001061	0.59999999999999998
A vs B	5	BGC0001062	0.20000000000000001
A vs B	5	BGC0001063	0.20000000000000001
A vs B	5	BGC0001064	0.20000000000000001
A vs B	5	BGC0001065	0
A vs B	5	BGC0001066	0
A vs B	5	BGC0001067	0.59999999999999998
A vs B	5	BGC0001068	0.80000000000000004
A vs B	5	BGC0001069	0.40000000000000002
A vs B	5	BGC0001070	0.20000000000000001
A vs B	5	BGC0001071	0.40000000000000002
A vs B	5	BGC0001072	0.20000000000000001
A vs B	5	BGC0001073	0.59999999999999998
A vs B	5	BGC0001074	0.40000000000000002
A vs B	5	BGC0001075	0.20000000000000001
A vs B	5	BGC0001076	0.20000000000000001
A vs B	5	BGC0001077	0.20000000000000001
A vs B	5	BGC0001078	0
A vs B	5	BGC0001079	0.20000000000000001
A vs B	5	BGC0001080	0.20000000000000001
A vs B	5	BGC0001082	0.40000000000000002
A vs B	5	BGC0001083	0.80000000000000004
A vs B	5	BGC0001084	0.59999999999999998
A vs B	5	BGC0001085	0
A vs B	5	BGC0001088	0.20000000000000001
A vs B	5	BGC0001089	0
A vs B	5	BGC0001090	0.20000000000000001
A vs B	5	BGC0001091	0
A vs B	5	BGC0001093	0.40000000000000002
A vs B	5	BGC0001094	0.20000000000000001
A vs B	5	BGC0001095	0.20000000000000001
A vs B	5	BGC0001098	0
A vs B	5	BGC0001099	0.20000000000000001
A vs B	5	BGC0001100	0.40000000000000002
A vs B	5	BGC0001101	0.20000000000000001
A vs B	5	BGC0001102	0.40000000000000002
A vs B	5	BGC0001103	0.20000000000000001
A vs B	5	BGC0001105	0.40000000000000002
A vs B	5	BGC0001106	0.40000000000000002
A vs B	5	BGC0001108	0.59999999999999998
A vs B	5	BGC0001109	0.40000000000000002
A vs B	5	BGC0001110	0.40000000000000002
A vs B	5	BGC0001111	0
A vs B	5	BGC0001112	0.59999999999999998
A vs B	5	BGC0001113	0.40000000000000002
A vs B	5	BGC0001114	0.40000000000000002
A vs B	5	BGC0001115	0.20000000000000001
A vs B	5	BGC0001116	0.20000000000000001
A vs B	5	BGC0001117	0.59999999999999998
A vs B	5	BGC0001118	0
A vs B	5	BGC0001119	0.40000000000000002
A vs B	5	BGC0001122	0.40000000000000002
A vs B	5	BGC0001123	0.59999999999999998
A vs B	5	BGC0001124	0.20000000000000001
A vs B	5	BGC0001125	0.59999999999999998
A vs B	5	BGC0001126	0.80000000000000004
A vs B	5	BGC0001127	0.20000000000000001
A vs B	5	BGC0001128	0
A vs B	5	BGC0001130	0
A vs B	5	BGC0001131	0.20000000000000001
A vs B	5	BGC0001132	0.20000000000000001
A vs B	5	BGC0001133	0
A vs B	5	BGC0001134	0
A vs B	5	BGC0001135	0
A vs B	5	BGC0001136	0.20000000000000001
A vs B	5	BGC0001137	0
A vs B	5	BGC0001138	0.80000000000000004
A vs B	5	BGC0001140	0
A vs B	5	BGC0001141	0.40000000000000002
A vs B	5	BGC0001142	0.59999999999999998
A vs B	5	BGC0001143	0.20000000000000001
A vs B	5	BGC0001144	0.40000000000000002
A vs B	5	BGC0001145	0
A vs B	5	BGC0001146	0
A vs B	5	BGC0001147	0.40000000000000002
A vs B	5	BGC0001148	0.20000000000000001
A vs B	5	BGC0001149	0.40000000000000002
A vs B	5	BGC0001150	0
A vs B	5	BGC0001151	0
A vs B	5	BGC0001152	0.20000000000000001
A vs B	5	BGC0001153	0.40000000000000002
A vs B	5	BGC0001154	0.20000000000000001
A vs B	5	BGC0001155	0
A vs B	5	BGC0001156	0.20000000000000001
A vs B	5	BGC0001157	0
A vs B	5	BGC0001159	0.20000000000000001
A vs B	5	BGC0001160	0
A vs B	5	BGC0001161	0.20000000000000001
A vs B	5	BGC0001162	0
A vs B	5	BGC0001163	0
A vs B	5	BGC0001164	0
A vs B	5	BGC0001165	0.20000000000000001
A vs B	5	BGC0001166	0.20000000000000001
A vs B	5	BGC0001167	0.20000000000000001
A vs B	5	BGC0001168	0
A vs B	5	BGC0001169	0
A vs B	5	BGC0001170	0.20000000000000001
A vs B	5	BGC0001171	0
A vs B	5	BGC0001172	0.20000000000000001
A vs B	5	BGC0001173	0
A vs B	5	BGC0001174	0
A vs B	5	BGC0001176	0
A vs B	5	BGC0001177	0
A vs B	5	BGC0001178	0.40000000000000002
A vs B	5	BGC0001179	0.40000000000000002
A vs B	5	BGC0001181	0
A vs B	5	BGC0001182	0.20000000000000001
A vs B	5	BGC0001183	0.40000000000000002
A vs B	5	BGC0001184	0
A vs B	5	BGC0001185	0.20000000000000001
A vs B	5	BGC0001186	0.40000000000000002
A vs B	5	BGC0001187	0.40000000000000002
A vs B	5	BGC0001188	0
A vs B	5	BGC0001189	0
A vs B	5	BGC0001190	0.20000000000000001
A vs B	5	BGC0001191	0
A vs B	5	BGC0001192	0.20000000000000001
A vs B	5	BGC0001193	0
A vs B	5	BGC0001194	0
A vs B	5	BGC0001195	0
A vs B	5	BGC0001196	0.40000000000000002
A vs B	5	BGC0001197	0
A vs B	5	BGC0001198	0
A vs B	5	BGC0001199	0.20000000000000001
A vs B	5	BGC0001200	0
A vs B	5	BGC0001201	0
A vs B	5	BGC0001202	0.59999999999999998
A vs B	5	BGC0001203	0.80000000000000004
A vs B	5	BGC0001204	0
A vs B	5	BGC0001205	0.40000000000000002
A vs B	5	BGC0001206	0
A vs B	5	BGC0001207	0.80000000000000004
A vs B	5	BGC0001209	0
A vs B	5	BGC0001210	0
A vs B	5	BGC0001211	0.20000000000000001
A vs B	5	BGC0001212	0.59999999999999998
A vs B	5	BGC0001213	0
A vs B	5	BGC0001214	0.20000000000000001
A vs B	5	BGC0001215	0.20000000000000001
A vs B	5	BGC0001216	0.20000000000000001
A vs B	5	BGC0001217	0
A vs B	5	BGC0001218	0.40000000000000002
A vs B	5	BGC0001219	0.80000000000000004
A vs B	5	BGC0001220	0.20000000000000001
A vs B	5	BGC0001221	0
A vs B	5	BGC0001222	0
A vs B	5	BGC0001223	0
A vs B	5	BGC0001224	0
A vs B	5	BGC0001225	0.20000000000000001
A vs B	5	BGC0001226	0.20000000000000001
A vs B	5	BGC0001227	0.20000000000000001
A vs B	5	BGC0001228	0.20000000000000001
A vs B	5	BGC0001229	0
A vs B	5	BGC0001230	0
A vs B	5	BGC0001231	0.20000000000000001
A vs B	5	BGC0001233	0.20000000000000001
A vs B	5	BGC0001235	0
A vs B	5	BGC0001236	0
A vs B	5	BGC0001237	0
A vs B	5	BGC0001238	0
A vs B	5	BGC0001239	0
A vs B	5	BGC0001240	0.20000000000000001
A vs B	5	BGC0001241	0.40000000000000002
A vs B	5	BGC0001242	0.40000000000000002
A vs B	5	BGC0001244	0.40000000000000002
A vs B	5	BGC0001245	0.40000000000000002
A vs B	5	BGC0001246	0
A vs B	5	BGC0001248	0.20000000000000001
A vs B	5	BGC0001249	0.20000000000000001
A vs B	5	BGC0001250	0.40000000000000002
A vs B	5	BGC0001251	0.20000000000000001
A vs B	5	BGC0001252	0
A vs B	5	BGC0001254	0.20000000000000001
A vs B	5	BGC0001255	0.59999999999999998
A vs B	5	BGC0001257	0.59999999999999998
A vs B	5	BGC0001258	0
A vs B	5	BGC0001260	0
A vs B	5	BGC0001261	0.40000000000000002
A vs B	5	BGC0001262	0.40000000000000002
A vs B	5	BGC0001264	0.20000000000000001
A vs B	5	BGC0001266	0.59999999999999998
A vs B	5	BGC0001267	0.59999999999999998
A vs B	5	BGC0001268	0.20000000000000001
A vs B	5	BGC0001273	0.20000000000000001
A vs B	5	BGC0001275	0
A vs B	5	BGC0001276	0
A vs B	5	BGC0001277	0.59999999999999998
A vs B	5	BGC0001278	0.40000000000000002
A vs B	5	BGC0001281	0.80000000000000004
A vs B	5	BGC0001283	0.20000000000000001
A vs B	5	BGC0001284	0.20000000000000001
A vs B	5	BGC0001285	0.40000000000000002
A vs B	5	BGC0001286	0.40000000000000002
A vs B	5	BGC0001287	0.20000000000000001
A vs B	5	BGC0001288	0.40000000000000002
A vs B	5	BGC0001289	0.59999999999999998
A vs B	5	BGC0001290	0.40000000000000002
A vs B	5	BGC0001291	0.20000000000000001
A vs B	5	BGC0001292	0.59999999999999998
A vs B	5	BGC0001293	0
A vs B	5	BGC0001294	0
A vs B	5	BGC0001295	0
A vs B	5	BGC0001296	0
A vs B	5	BGC0001297	0.40000000000000002
A vs B	5	BGC0001298	0
A vs B	5	BGC0001299	0
A vs B	5	BGC0001300	0.20000000000000001
A vs B	5	BGC0001301	0
A vs B	5	BGC0001302	0.20000000000000001
A vs B	5	BGC0001303	0
A vs B	5	BGC0001304	0.40000000000000002
A vs B	5	BGC0001305	0.59999999999999998
A vs B	5	BGC0001306	0
A vs B	5	BGC0001307	0.59999999999999998
A vs B	5	BGC0001310	0.40000000000000002
A vs B	5	BGC0001311	0.20000000000000001
A vs B	5	BGC0001312	0
A vs B	5	BGC0001313	0
A vs B	5	BGC0001314	0.59999999999999998
A vs B	5	BGC0001315	0.40000000000000002
A vs B	5	BGC0001316	0
A vs B	5	BGC0001317	0.40000000000000002
A vs B	5	BGC0001318	0.20000000000000001
A vs B	5	BGC0001321	0.20000000000000001
A vs B	5	BGC0001322	0.20000000000000001
A vs B	5	BGC0001323	0.59999999999999998
A vs B	5	BGC0001324	0.40000000000000002
A vs B	5	BGC0001325	0.40000000000000002
A vs B	5	BGC0001327	0
A vs B	5	BGC0001328	0.40000000000000002
A vs B	5	BGC0001329	0
A vs B	5	BGC0001330	0
A vs B	5	BGC0001331	0.40000000000000002
A vs B	5	BGC0001332	0.20000000000000001
A vs B	5	BGC0001333	0.40000000000000002
A vs B	5	BGC0001334	0
A vs B	5	BGC0001335	0
A vs B	5	BGC0001336	0.59999999999999998
A vs B	5	BGC0001337	0.20000000000000001
A vs B	5	BGC0001338	0.40000000000000002
A vs B	5	BGC0001339	0
A vs B	5	BGC0001340	0.20000000000000001
A vs B	5	BGC0001341	0.40000000000000002
A vs B	5	BGC0001342	0.20000000000000001
A vs B	5	BGC0001343	0.40000000000000002
A vs B	5	BGC0001344	0.20000000000000001
A vs B	5	BGC0001345	0.20000000000000001
A vs B	5	BGC0001346	0.40000000000000002
A vs B	5	BGC0001348	0
A vs B	5	BGC0001349	0
A vs B	5	BGC0001350	0.40000000000000002
A vs B	5	BGC0001351	0.20000000000000001
A vs B	5	BGC0001356	0
A vs B	5	BGC0001357	0
A vs B	5	BGC0001358	0.80000000000000004
A vs B	5	BGC0001360	0.20000000000000001
A vs B	5	BGC0001361	0
A vs B	5	BGC0001363	0
A vs B	5	BGC0001364	0.40000000000000002
A vs B	5	BGC0001365	0.59999999999999998
A vs B	5	BGC0001366	0
A vs B	5	BGC0001367	0.20000000000000001
A vs B	5	BGC0001368	0.20000000000000001
A vs B	5	BGC0001369	0.20000000000000001
A vs B	5	BGC0001370	0.40000000000000002
A vs B	5	BGC0001371	0.80000000000000004
A vs B	5	BGC0001372	0.40000000000000002
A vs B	5	BGC0001373	0.80000000000000004
A vs B	5	BGC0001374	0
A vs B	5	BGC0001375	0.20000000000000001
A vs B	5	BGC0001376	0.40000000000000002
A vs B	5	BGC0001377	0
A vs B	5	BGC0001378	0.20000000000000001
A vs B	5	BGC0001379	0.20000000000000001
A vs B	5	BGC0001380	0
A vs B	5	BGC0001381	0
A vs B	5	BGC0001383	0.40000000000000002
A vs B	5	BGC0001384	0
A vs B	5	BGC0001386	0
A vs B	5	BGC0001387	0.20000000000000001
A vs B	5	BGC0001388	0.20000000000000001
A vs B	5	BGC0001389	0
A vs B	5	BGC0001390	0.20000000000000001
A vs B	5	BGC0001391	0.20000000000000001
A vs B	5	BGC0001392	0
A vs B	5	BGC0001393	0
A vs B	5	BGC0001394	0.59999999999999998
A vs B	5	BGC0001395	0.20000000000000001
A vs B	5	BGC0001396	0.80000000000000004
A vs B	5	BGC0001397	0.40000000000000002
A vs B	5	BGC0001398	0.40000000000000002
A vs B	5	BGC0001399	0.20000000000000001
A vs B	5	BGC0001400	0.40000000000000002
A vs B	5	BGC0001402	0.59999999999999998
A vs B	5	BGC0001403	0.59999999999999998
A vs B	5	BGC0001404	0
A vs B	5	BGC0001405	0
A vs B	5	BGC0001406	0.40000000000000002
A vs B	5	BGC0001407	0.40000000000000002
A vs B	5	BGC0001408	0
A vs B	5	BGC0001409	0.80000000000000004
A vs B	5	BGC0001410	0
A vs B	5	BGC0001411	0.20000000000000001
A vs B	5	BGC0001412	0.20000000000000001
A vs B	5	BGC0001413	0.40000000000000002
A vs B	5	BGC0001414	0.59999999999999998
A vs B	5	BGC0001415	0.20000000000000001
A vs B	5	BGC0001416	0.40000000000000002
A vs B	5	BGC0001417	0.40000000000000002
A vs B	5	BGC0001418	0.59999999999999998
A vs B	5	BGC0001419	0.20000000000000001
A vs B	5	BGC0001420	0.20000000000000001
A vs B	5	BGC0001421	0.59999999999999998
A vs B	5	BGC0001422	0.20000000000000001
A vs B	5	BGC0001423	0.40000000000000002
A vs B	5	BGC0001424	0.80000000000000004
A vs B	5	BGC0001425	0.20000000000000001
A vs B	5	BGC0001426	0.59999999999999998
A vs B	5	BGC0001427	0.59999999999999998
A vs B	5	BGC0001428	0.59999999999999998
A vs B	5	BGC0001429	0
A vs B	5	BGC0001430	0.20000000000000001
A vs B	5	BGC0001431	0
A vs B	5	BGC0001432	0.20000000000000001
A vs B	5	BGC0001433	0.40000000000000002
A vs B	5	BGC0001434	0.20000000000000001
A vs B	5	BGC0001435	0.20000000000000001
A vs B	5	BGC0001436	0
A vs B	5	BGC0001437	0.20000000000000001
A vs B	5	BGC0001438	0.40000000000000002
A vs B	5	BGC0001439	0.40000000000000002
A vs B	5	BGC0001440	0.40000000000000002
A vs B	5	BGC0001441	0.20000000000000001
A vs B	5	BGC0001442	0.40000000000000002
A vs B	5	BGC0001443	0.59999999999999998
A vs B	5	BGC0001444	0
A vs B	5	BGC0001445	0.59999999999999998
A vs B	5	BGC0001446	0.59999999999999998
A vs B	5	BGC0001447	0.20000000000000001
A vs B	5	BGC0001448	0
A vs B	5	BGC0001449	0.59999999999999998
A vs B	5	BGC0001451	0.20000000000000001
A vs B	5	BGC0001452	0.40000000000000002
A vs B	5	BGC0001453	0.40000000000000002
A vs B	5	BGC0001454	0
A vs B	5	BGC0001455	0.40000000000000002
A vs B	5	BGC0001456	0
A vs B	5	BGC0001457	0.40000000000000002
A vs B	5	BGC0001458	0
A vs B	5	BGC0001459	0.80000000000000004
A vs B	5	BGC0001460	1
A vs B	5	BGC0001461	1
A vs B	5	BGC0001462	0.80000000000000004
A vs B	5	BGC0001463	0.20000000000000001
