base_BGC	label	plot_class	any_saccharide	pure_saccharide	source_row_IDs	source_row_indices	augmentation_suffixes	n_augmentations	UMAP1	UMAP2
BGC0000109	Polyketide	Polyketide	False	False	"[""BGC0000109_-1"", ""BGC0000109_0"", ""BGC0000109_1"", ""BGC0000109_2"", ""BGC0000109_3""]"	[501, 500, 502, 503, 504]	[-1, 0, 1, 2, 3]	5	14.465913772583008	14.080580711364746
BGC0000110	Polyketide	Polyketide	False	False	"[""BGC0000110_-1"", ""BGC0000110_0"", ""BGC0000110_1"", ""BGC0000110_2"", ""BGC0000110_3""]"	[506, 505, 507, 508, 509]	[-1, 0, 1, 2, 3]	5	14.154257774353027	12.056973457336426
BGC0000111	Polyketide	Polyketide	False	False	"[""BGC0000111_-1"", ""BGC0000111_0"", ""BGC0000111_1"", ""BGC0000111_2"", ""BGC0000111_3""]"	[511, 510, 512, 513, 514]	[-1, 0, 1, 2, 3]	5	14.003210067749023	11.256050109863281
BGC0000112	Polyketide	Polyketide	False	False	"[""BGC0000112_-1"", ""BGC0000112_0"", ""BGC0000112_1"", ""BGC0000112_2"", ""BGC0000112_3""]"	[516, 515, 517, 518, 519]	[-1, 0, 1, 2, 3]	5	12.921858787536621	12.427947998046875
BGC0000113	Polyketide	Polyketide	False	False	"[""BGC0000113_-1"", ""BGC0000113_0"", ""BGC0000113_1"", ""BGC0000113_2"", ""BGC0000113_3""]"	[521, 520, 522, 523, 524]	[-1, 0, 1, 2, 3]	5	13.145918846130371	12.216192245483398
BGC0000114	Polyketide	Polyketide	False	False	"[""BGC0000114_-1"", ""BGC0000114_0"", ""BGC0000114_1"", ""BGC0000114_2"", ""BGC0000114_3""]"	[526, 525, 527, 528, 529]	[-1, 0, 1, 2, 3]	5	13.998008728027344	12.624591827392578
BGC0000115	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000115_-1"", ""BGC0000115_0"", ""BGC0000115_1"", ""BGC0000115_2"", ""BGC0000115_3""]"	[531, 530, 532, 533, 534]	[-1, 0, 1, 2, 3]	5	13.408810615539551	13.283869743347168
BGC0000116	Polyketide	Polyketide	False	False	"[""BGC0000116_-1"", ""BGC0000116_0"", ""BGC0000116_1"", ""BGC0000116_2"", ""BGC0000116_3""]"	[536, 535, 537, 538, 539]	[-1, 0, 1, 2, 3]	5	13.091347694396973	12.249229431152344
BGC0000117	Polyketide	Polyketide	False	False	"[""BGC0000117_-1"", ""BGC0000117_0"", ""BGC0000117_1"", ""BGC0000117_2"", ""BGC0000117_3""]"	[541, 540, 542, 543, 544]	[-1, 0, 1, 2, 3]	5	15.011587142944336	14.988715171813965
BGC0000118	Polyketide	Polyketide	False	False	"[""BGC0000118_-1"", ""BGC0000118_0"", ""BGC0000118_1"", ""BGC0000118_2"", ""BGC0000118_3""]"	[546, 545, 547, 548, 549]	[-1, 0, 1, 2, 3]	5	13.374809265136719	13.463815689086914
BGC0000119	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000119_-1"", ""BGC0000119_0"", ""BGC0000119_1"", ""BGC0000119_2"", ""BGC0000119_3""]"	[551, 550, 552, 553, 554]	[-1, 0, 1, 2, 3]	5	13.122321128845215	13.192802429199219
BGC0000120	Polyketide	Polyketide	False	False	"[""BGC0000120_-1"", ""BGC0000120_0"", ""BGC0000120_1"", ""BGC0000120_2"", ""BGC0000120_3""]"	[556, 555, 557, 558, 559]	[-1, 0, 1, 2, 3]	5	15.108353614807129	11.812485694885254
BGC0000121	Polyketide	Polyketide	False	False	"[""BGC0000121_-1"", ""BGC0000121_0"", ""BGC0000121_1"", ""BGC0000121_2"", ""BGC0000121_3""]"	[561, 560, 562, 563, 564]	[-1, 0, 1, 2, 3]	5	14.47359561920166	13.882428169250488
BGC0000122	Polyketide	Polyketide	False	False	"[""BGC0000122_-1"", ""BGC0000122_0"", ""BGC0000122_1"", ""BGC0000122_2"", ""BGC0000122_3""]"	[566, 565, 567, 568, 569]	[-1, 0, 1, 2, 3]	5	16.4537353515625	7.3428168296813965
BGC0000123	Polyketide	Polyketide	False	False	"[""BGC0000123_-1"", ""BGC0000123_0"", ""BGC0000123_1"", ""BGC0000123_2"", ""BGC0000123_3""]"	[571, 570, 572, 573, 574]	[-1, 0, 1, 2, 3]	5	13.632474899291992	12.272111892700195
BGC0000124	Polyketide	Polyketide	False	False	"[""BGC0000124_-1"", ""BGC0000124_0"", ""BGC0000124_1"", ""BGC0000124_2"", ""BGC0000124_3""]"	[576, 575, 577, 578, 579]	[-1, 0, 1, 2, 3]	5	13.397178649902344	13.394585609436035
BGC0000125	Polyketide	Polyketide	False	False	"[""BGC0000125_-1"", ""BGC0000125_0"", ""BGC0000125_1"", ""BGC0000125_2"", ""BGC0000125_3""]"	[581, 580, 582, 583, 584]	[-1, 0, 1, 2, 3]	5	13.941630363464355	11.244269371032715
BGC0000126	Polyketide	Polyketide	False	False	"[""BGC0000126_-1"", ""BGC0000126_0"", ""BGC0000126_1"", ""BGC0000126_2"", ""BGC0000126_3""]"	[586, 585, 587, 588, 589]	[-1, 0, 1, 2, 3]	5	13.621861457824707	12.705438613891602
BGC0000127	Polyketide	Polyketide	False	False	"[""BGC0000127_-1"", ""BGC0000127_0"", ""BGC0000127_1"", ""BGC0000127_2"", ""BGC0000127_3""]"	[591, 590, 592, 593, 594]	[-1, 0, 1, 2, 3]	5	15.351839065551758	10.466065406799316
BGC0000128	Polyketide	Polyketide	False	False	"[""BGC0000128_-1"", ""BGC0000128_0"", ""BGC0000128_1"", ""BGC0000128_2"", ""BGC0000128_3""]"	[596, 595, 597, 598, 599]	[-1, 0, 1, 2, 3]	5	15.698184013366699	9.7282342910766602
BGC0000129	Polyketide	Polyketide	False	False	"[""BGC0000129_-1"", ""BGC0000129_0"", ""BGC0000129_1"", ""BGC0000129_2"", ""BGC0000129_3""]"	[601, 600, 602, 603, 604]	[-1, 0, 1, 2, 3]	5	16.049177169799805	11.850095748901367
BGC0000130	Polyketide	Polyketide	False	False	"[""BGC0000130_-1"", ""BGC0000130_0"", ""BGC0000130_1"", ""BGC0000130_2"", ""BGC0000130_3""]"	[606, 605, 607, 608, 609]	[-1, 0, 1, 2, 3]	5	14.405784606933594	11.760451316833496
BGC0000131	Polyketide	Polyketide	False	False	"[""BGC0000131_-1"", ""BGC0000131_0"", ""BGC0000131_1"", ""BGC0000131_2"", ""BGC0000131_3""]"	[611, 610, 612, 613, 614]	[-1, 0, 1, 2, 3]	5	16.279102325439453	7.622917652130127
BGC0000132	Polyketide	Polyketide	False	False	"[""BGC0000132_-1"", ""BGC0000132_0"", ""BGC0000132_1"", ""BGC0000132_2"", ""BGC0000132_3""]"	[616, 615, 617, 618, 619]	[-1, 0, 1, 2, 3]	5	14.252447128295898	11.354084968566895
BGC0000133	Polyketide	Polyketide	False	False	"[""BGC0000133_-1"", ""BGC0000133_0"", ""BGC0000133_1"", ""BGC0000133_2"", ""BGC0000133_3""]"	[621, 620, 622, 623, 624]	[-1, 0, 1, 2, 3]	5	13.997716903686523	12.794804573059082
BGC0000134	Polyketide	Polyketide	False	False	"[""BGC0000134_-1"", ""BGC0000134_0"", ""BGC0000134_1"", ""BGC0000134_2"", ""BGC0000134_3""]"	[626, 625, 627, 628, 629]	[-1, 0, 1, 2, 3]	5	14.936419486999512	14.834029197692871
BGC0000135	Polyketide	Polyketide	False	False	"[""BGC0000135_-1"", ""BGC0000135_0"", ""BGC0000135_1"", ""BGC0000135_2"", ""BGC0000135_3""]"	[631, 630, 632, 633, 634]	[-1, 0, 1, 2, 3]	5	13.018947601318359	12.265050888061523
BGC0000136	Polyketide	Polyketide	False	False	"[""BGC0000136_-1"", ""BGC0000136_0"", ""BGC0000136_1"", ""BGC0000136_2"", ""BGC0000136_3""]"	[636, 635, 637, 638, 639]	[-1, 0, 1, 2, 3]	5	12.388291358947754	13.585627555847168
BGC0000137	Polyketide	Polyketide	False	False	"[""BGC0000137_-1"", ""BGC0000137_0"", ""BGC0000137_1"", ""BGC0000137_2"", ""BGC0000137_3""]"	[641, 640, 642, 643, 644]	[-1, 0, 1, 2, 3]	5	12.759973526000977	13.661801338195801
BGC0000138	Polyketide	Polyketide	False	False	"[""BGC0000138_-1"", ""BGC0000138_0"", ""BGC0000138_1"", ""BGC0000138_2"", ""BGC0000138_3""]"	[646, 645, 647, 648, 649]	[-1, 0, 1, 2, 3]	5	17.774991989135742	8.8515233993530273
BGC0000140	Polyketide	Polyketide	False	False	"[""BGC0000140_-1"", ""BGC0000140_0"", ""BGC0000140_1"", ""BGC0000140_2"", ""BGC0000140_3""]"	[651, 650, 652, 653, 654]	[-1, 0, 1, 2, 3]	5	14.850029945373535	10.56524658203125
BGC0000141	Polyketide	Polyketide	False	False	"[""BGC0000141_-1"", ""BGC0000141_0"", ""BGC0000141_1"", ""BGC0000141_2"", ""BGC0000141_3""]"	[656, 655, 657, 658, 659]	[-1, 0, 1, 2, 3]	5	11.835939407348633	13.788487434387207
BGC0000142	Polyketide	Polyketide	False	False	"[""BGC0000142_-1"", ""BGC0000142_0"", ""BGC0000142_1"", ""BGC0000142_2"", ""BGC0000142_3""]"	[661, 660, 662, 663, 664]	[-1, 0, 1, 2, 3]	5	13.21529483795166	12.650484085083008
BGC0000143	Polyketide	Polyketide	False	False	"[""BGC0000143_-1"", ""BGC0000143_0"", ""BGC0000143_1"", ""BGC0000143_2"", ""BGC0000143_3""]"	[666, 665, 667, 668, 669]	[-1, 0, 1, 2, 3]	5	13.938069343566895	11.825862884521484
BGC0000144	Polyketide	Polyketide	False	False	"[""BGC0000144_-1"", ""BGC0000144_0"", ""BGC0000144_1"", ""BGC0000144_2"", ""BGC0000144_3""]"	[671, 670, 672, 673, 674]	[-1, 0, 1, 2, 3]	5	15.07343864440918	11.785232543945312
BGC0000145	NRP Polyketide	Hybrid	False	False	"[""BGC0000145_-1"", ""BGC0000145_0"", ""BGC0000145_1"", ""BGC0000145_2"", ""BGC0000145_3""]"	[676, 675, 677, 678, 679]	[-1, 0, 1, 2, 3]	5	15.747626304626465	9.7208242416381836
BGC0000146	Polyketide	Polyketide	False	False	"[""BGC0000146_-1"", ""BGC0000146_0"", ""BGC0000146_1"", ""BGC0000146_2"", ""BGC0000146_3""]"	[681, 680, 682, 683, 684]	[-1, 0, 1, 2, 3]	5	14.16445255279541	11.139785766601562
BGC0000147	Polyketide	Polyketide	False	False	"[""BGC0000147_-1"", ""BGC0000147_0"", ""BGC0000147_1"", ""BGC0000147_2"", ""BGC0000147_3""]"	[686, 685, 687, 688, 689]	[-1, 0, 1, 2, 3]	5	12.754759788513184	13.282018661499023
BGC0000148	Polyketide	Polyketide	False	False	"[""BGC0000148_-1"", ""BGC0000148_0"", ""BGC0000148_1"", ""BGC0000148_2"", ""BGC0000148_3""]"	[691, 690, 692, 693, 694]	[-1, 0, 1, 2, 3]	5	12.726116180419922	12.390199661254883
BGC0000149	Polyketide	Polyketide	False	False	"[""BGC0000149_-1"", ""BGC0000149_0"", ""BGC0000149_1"", ""BGC0000149_2"", ""BGC0000149_3""]"	[696, 695, 697, 698, 699]	[-1, 0, 1, 2, 3]	5	15.131697654724121	12.470938682556152
BGC0000150	NRP Polyketide	Hybrid	False	False	"[""BGC0000150_-1"", ""BGC0000150_0"", ""BGC0000150_1"", ""BGC0000150_2"", ""BGC0000150_3""]"	[701, 700, 702, 703, 704]	[-1, 0, 1, 2, 3]	5	17.617046356201172	8.5564260482788086
BGC0000151	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000151_-1"", ""BGC0000151_0"", ""BGC0000151_1"", ""BGC0000151_2"", ""BGC0000151_3""]"	[706, 705, 707, 708, 709]	[-1, 0, 1, 2, 3]	5	12.596065521240234	12.508869171142578
BGC0000152	Polyketide	Polyketide	False	False	"[""BGC0000152_-1"", ""BGC0000152_0"", ""BGC0000152_1"", ""BGC0000152_2"", ""BGC0000152_3""]"	[711, 710, 712, 713, 714]	[-1, 0, 1, 2, 3]	5	15.111258506774902	14.880481719970703
BGC0000153	NRP Polyketide	Hybrid	False	False	"[""BGC0000153_-1"", ""BGC0000153_0"", ""BGC0000153_1"", ""BGC0000153_2"", ""BGC0000153_3""]"	[716, 715, 717, 718, 719]	[-1, 0, 1, 2, 3]	5	15.617812156677246	10.654875755310059
BGC0000154	Polyketide	Polyketide	False	False	"[""BGC0000154_-1"", ""BGC0000154_0"", ""BGC0000154_1"", ""BGC0000154_2"", ""BGC0000154_3""]"	[721, 720, 722, 723, 724]	[-1, 0, 1, 2, 3]	5	15.120193481445312	12.630837440490723
BGC0000156	Polyketide	Polyketide	False	False	"[""BGC0000156_-1"", ""BGC0000156_0"", ""BGC0000156_1"", ""BGC0000156_2"", ""BGC0000156_3""]"	[726, 725, 727, 728, 729]	[-1, 0, 1, 2, 3]	5	14.360058784484863	13.661487579345703
BGC0000157	Polyketide	Polyketide	False	False	"[""BGC0000157_-1"", ""BGC0000157_0"", ""BGC0000157_1"", ""BGC0000157_2"", ""BGC0000157_3""]"	[731, 730, 732, 733, 734]	[-1, 0, 1, 2, 3]	5	13.377165794372559	12.002148628234863
BGC0000158	Polyketide	Polyketide	False	False	"[""BGC0000158_-1"", ""BGC0000158_0"", ""BGC0000158_1"", ""BGC0000158_2"", ""BGC0000158_3""]"	[736, 735, 737, 738, 739]	[-1, 0, 1, 2, 3]	5	14.396321296691895	11.742877960205078
BGC0000159	Polyketide	Polyketide	False	False	"[""BGC0000159_-1"", ""BGC0000159_0"", ""BGC0000159_1"", ""BGC0000159_2"", ""BGC0000159_3""]"	[741, 740, 742, 743, 744]	[-1, 0, 1, 2, 3]	5	13.369881629943848	11.829769134521484
BGC0000160	Polyketide	Polyketide	False	False	"[""BGC0000160_-1"", ""BGC0000160_0"", ""BGC0000160_1"", ""BGC0000160_2"", ""BGC0000160_3""]"	[746, 745, 747, 748, 749]	[-1, 0, 1, 2, 3]	5	15.19081974029541	12.349329948425293
BGC0000161	Polyketide	Polyketide	False	False	"[""BGC0000161_-1"", ""BGC0000161_0"", ""BGC0000161_1"", ""BGC0000161_2"", ""BGC0000161_3""]"	[751, 750, 752, 753, 754]	[-1, 0, 1, 2, 3]	5	14.448276519775391	13.136536598205566
BGC0000162	Polyketide	Polyketide	False	False	"[""BGC0000162_-1"", ""BGC0000162_0"", ""BGC0000162_1"", ""BGC0000162_2"", ""BGC0000162_3""]"	[756, 755, 757, 758, 759]	[-1, 0, 1, 2, 3]	5	13.099224090576172	13.251418113708496
BGC0000163	Polyketide	Polyketide	False	False	"[""BGC0000163_-1"", ""BGC0000163_0"", ""BGC0000163_1"", ""BGC0000163_2"", ""BGC0000163_3""]"	[761, 760, 762, 763, 764]	[-1, 0, 1, 2, 3]	5	12.918601036071777	12.577733039855957
BGC0000164	Polyketide	Polyketide	False	False	"[""BGC0000164_-1"", ""BGC0000164_0"", ""BGC0000164_1"", ""BGC0000164_2"", ""BGC0000164_3""]"	[766, 765, 767, 768, 769]	[-1, 0, 1, 2, 3]	5	13.916780471801758	12.83793830871582
BGC0000165	Polyketide	Polyketide	False	False	"[""BGC0000165_-1"", ""BGC0000165_0"", ""BGC0000165_1"", ""BGC0000165_2"", ""BGC0000165_3""]"	[771, 770, 772, 773, 774]	[-1, 0, 1, 2, 3]	5	14.446283340454102	11.698843002319336
BGC0000166	Polyketide	Polyketide	False	False	"[""BGC0000166_-1"", ""BGC0000166_0"", ""BGC0000166_1"", ""BGC0000166_2"", ""BGC0000166_3""]"	[776, 775, 777, 778, 779]	[-1, 0, 1, 2, 3]	5	12.975380897521973	13.301258087158203
BGC0000167	Polyketide	Polyketide	False	False	"[""BGC0000167_-1"", ""BGC0000167_0"", ""BGC0000167_1"", ""BGC0000167_2"", ""BGC0000167_3""]"	[781, 780, 782, 783, 784]	[-1, 0, 1, 2, 3]	5	12.993308067321777	12.285131454467773
BGC0000168	Polyketide	Polyketide	False	False	"[""BGC0000168_-1"", ""BGC0000168_0"", ""BGC0000168_1"", ""BGC0000168_2"", ""BGC0000168_3""]"	[786, 785, 787, 788, 789]	[-1, 0, 1, 2, 3]	5	15.146134376525879	12.46412467956543
BGC0000170	Polyketide	Polyketide	False	False	"[""BGC0000170_-1"", ""BGC0000170_0"", ""BGC0000170_1"", ""BGC0000170_2"", ""BGC0000170_3""]"	[791, 790, 792, 793, 794]	[-1, 0, 1, 2, 3]	5	15.119071960449219	14.332290649414062
BGC0000171	Polyketide	Polyketide	False	False	"[""BGC0000171_-1"", ""BGC0000171_0"", ""BGC0000171_1"", ""BGC0000171_2"", ""BGC0000171_3""]"	[796, 795, 797, 798, 799]	[-1, 0, 1, 2, 3]	5	13.232743263244629	11.865418434143066
BGC0000172	Polyketide	Polyketide	False	False	"[""BGC0000172_-1"", ""BGC0000172_0"", ""BGC0000172_1"", ""BGC0000172_2"", ""BGC0000172_3""]"	[801, 800, 802, 803, 804]	[-1, 0, 1, 2, 3]	5	14.746167182922363	11.64287281036377
BGC0000173	Polyketide	Polyketide	False	False	"[""BGC0000173_-1"", ""BGC0000173_0"", ""BGC0000173_1"", ""BGC0000173_2"", ""BGC0000173_3""]"	[806, 805, 807, 808, 809]	[-1, 0, 1, 2, 3]	5	15.14362907409668	11.529685020446777
BGC0000174	Polyketide	Polyketide	False	False	"[""BGC0000174_-1"", ""BGC0000174_0"", ""BGC0000174_1"", ""BGC0000174_2"", ""BGC0000174_3""]"	[811, 810, 812, 813, 814]	[-1, 0, 1, 2, 3]	5	15.146635055541992	11.427912712097168
BGC0000175	Polyketide	Polyketide	False	False	"[""BGC0000175_-1"", ""BGC0000175_0"", ""BGC0000175_1"", ""BGC0000175_2"", ""BGC0000175_3""]"	[816, 815, 817, 818, 819]	[-1, 0, 1, 2, 3]	5	12.81568431854248	13.360302925109863
BGC0000176	Polyketide	Polyketide	False	False	"[""BGC0000176_-1"", ""BGC0000176_0"", ""BGC0000176_1"", ""BGC0000176_2"", ""BGC0000176_3""]"	[821, 820, 822, 823, 824]	[-1, 0, 1, 2, 3]	5	13.933438301086426	13.963068962097168
BGC0000177	Polyketide	Polyketide	False	False	"[""BGC0000177_-1"", ""BGC0000177_0"", ""BGC0000177_1"", ""BGC0000177_2"", ""BGC0000177_3""]"	[826, 825, 827, 828, 829]	[-1, 0, 1, 2, 3]	5	14.01935863494873	12.898153305053711
BGC0000178	Polyketide	Polyketide	False	False	"[""BGC0000178_-1"", ""BGC0000178_0"", ""BGC0000178_1"", ""BGC0000178_2"", ""BGC0000178_3""]"	[831, 830, 832, 833, 834]	[-1, 0, 1, 2, 3]	5	14.345356941223145	11.675079345703125
BGC0000179	Polyketide	Polyketide	False	False	"[""BGC0000179_-1"", ""BGC0000179_0"", ""BGC0000179_1"", ""BGC0000179_2"", ""BGC0000179_3""]"	[836, 835, 837, 838, 839]	[-1, 0, 1, 2, 3]	5	14.261983871459961	12.807895660400391
BGC0000180	Polyketide	Polyketide	False	False	"[""BGC0000180_-1"", ""BGC0000180_0"", ""BGC0000180_1"", ""BGC0000180_2"", ""BGC0000180_3""]"	[841, 840, 842, 843, 844]	[-1, 0, 1, 2, 3]	5	14.60295295715332	11.048084259033203
BGC0000181	Polyketide	Polyketide	False	False	"[""BGC0000181_-1"", ""BGC0000181_0"", ""BGC0000181_1"", ""BGC0000181_2"", ""BGC0000181_3""]"	[846, 845, 847, 848, 849]	[-1, 0, 1, 2, 3]	5	13.796512603759766	13.832586288452148
BGC0000182	Polyketide	Polyketide	False	False	"[""BGC0000182_-1"", ""BGC0000182_0"", ""BGC0000182_1"", ""BGC0000182_2"", ""BGC0000182_3""]"	[851, 850, 852, 853, 854]	[-1, 0, 1, 2, 3]	5	15.247099876403809	12.22437858581543
BGC0000184	Polyketide	Polyketide	False	False	"[""BGC0000184_-1"", ""BGC0000184_0"", ""BGC0000184_1"", ""BGC0000184_2"", ""BGC0000184_3""]"	[856, 855, 857, 858, 859]	[-1, 0, 1, 2, 3]	5	14.985040664672852	11.629079818725586
BGC0000185	Polyketide	Polyketide	False	False	"[""BGC0000185_-1"", ""BGC0000185_0"", ""BGC0000185_1"", ""BGC0000185_2"", ""BGC0000185_3""]"	[861, 860, 862, 863, 864]	[-1, 0, 1, 2, 3]	5	13.661647796630859	12.028057098388672
BGC0000186	NRP Polyketide	Hybrid	False	False	"[""BGC0000186_-1"", ""BGC0000186_0"", ""BGC0000186_1"", ""BGC0000186_2"", ""BGC0000186_3""]"	[866, 865, 867, 868, 869]	[-1, 0, 1, 2, 3]	5	17.871660232543945	6.960939884185791
BGC0000187	Polyketide	Polyketide	False	False	"[""BGC0000187_-1"", ""BGC0000187_0"", ""BGC0000187_1"", ""BGC0000187_2"", ""BGC0000187_3""]"	[871, 870, 872, 873, 874]	[-1, 0, 1, 2, 3]	5	16.91242790222168	7.4135637283325195
BGC0000188	Alkaloid	Alkaloid	False	False	"[""BGC0000188_-1"", ""BGC0000188_0"", ""BGC0000188_1"", ""BGC0000188_2"", ""BGC0000188_3""]"	[876, 875, 877, 878, 879]	[-1, 0, 1, 2, 3]	5	5.044339656829834	2.7972497940063477
BGC0000189	Polyketide	Polyketide	False	False	"[""BGC0000189_-1"", ""BGC0000189_0"", ""BGC0000189_1"", ""BGC0000189_2"", ""BGC0000189_3""]"	[881, 880, 882, 883, 884]	[-1, 0, 1, 2, 3]	5	13.612967491149902	13.81382942199707
BGC0000190	Polyketide	Polyketide	False	False	"[""BGC0000190_-1"", ""BGC0000190_0"", ""BGC0000190_1"", ""BGC0000190_2"", ""BGC0000190_3""]"	[886, 885, 887, 888, 889]	[-1, 0, 1, 2, 3]	5	13.470488548278809	14.327338218688965
BGC0000191	Polyketide	Polyketide	False	False	"[""BGC0000191_-1"", ""BGC0000191_0"", ""BGC0000191_1"", ""BGC0000191_2"", ""BGC0000191_3""]"	[891, 890, 892, 893, 894]	[-1, 0, 1, 2, 3]	5	12.675227165222168	14.538915634155273
BGC0000192	Polyketide	Polyketide	False	False	"[""BGC0000192_-1"", ""BGC0000192_0"", ""BGC0000192_1"", ""BGC0000192_2"", ""BGC0000192_3""]"	[896, 895, 897, 898, 899]	[-1, 0, 1, 2, 3]	5	13.185126304626465	14.889397621154785
BGC0000193	Polyketide	Polyketide	False	False	"[""BGC0000193_-1"", ""BGC0000193_0"", ""BGC0000193_1"", ""BGC0000193_2"", ""BGC0000193_3""]"	[901, 900, 902, 903, 904]	[-1, 0, 1, 2, 3]	5	1.9356750249862671	0.54141253232955933
BGC0000194	Polyketide	Polyketide	False	False	"[""BGC0000194_-1"", ""BGC0000194_0"", ""BGC0000194_1"", ""BGC0000194_2"", ""BGC0000194_3""]"	[906, 905, 907, 908, 909]	[-1, 0, 1, 2, 3]	5	13.194849967956543	14.852245330810547
BGC0000195	Polyketide	Polyketide	False	False	"[""BGC0000195_-1"", ""BGC0000195_0"", ""BGC0000195_1"", ""BGC0000195_2"", ""BGC0000195_3""]"	[911, 910, 912, 913, 914]	[-1, 0, 1, 2, 3]	5	13.205891609191895	14.933699607849121
BGC0000196	Polyketide	Polyketide	False	False	"[""BGC0000196_-1"", ""BGC0000196_0"", ""BGC0000196_1"", ""BGC0000196_2"", ""BGC0000196_3""]"	[916, 915, 917, 918, 919]	[-1, 0, 1, 2, 3]	5	13.626601219177246	13.957327842712402
BGC0000197	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000197_-1"", ""BGC0000197_0"", ""BGC0000197_1"", ""BGC0000197_2"", ""BGC0000197_3""]"	[921, 920, 922, 923, 924]	[-1, 0, 1, 2, 3]	5	11.777307510375977	13.880529403686523
BGC0000198	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000198_-1"", ""BGC0000198_0"", ""BGC0000198_1"", ""BGC0000198_2"", ""BGC0000198_3""]"	[926, 925, 927, 928, 929]	[-1, 0, 1, 2, 3]	5	11.605216979980469	13.855862617492676
BGC0000199	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000199_-1"", ""BGC0000199_0"", ""BGC0000199_1"", ""BGC0000199_2"", ""BGC0000199_3""]"	[931, 930, 932, 933, 934]	[-1, 0, 1, 2, 3]	5	11.668787002563477	13.973711013793945
BGC0000200	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000200_-1"", ""BGC0000200_0"", ""BGC0000200_1"", ""BGC0000200_2"", ""BGC0000200_3""]"	[936, 935, 937, 938, 939]	[-1, 0, 1, 2, 3]	5	11.619049072265625	13.885135650634766
BGC0000201	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000201_-1"", ""BGC0000201_0"", ""BGC0000201_1"", ""BGC0000201_2"", ""BGC0000201_3""]"	[941, 940, 942, 943, 944]	[-1, 0, 1, 2, 3]	5	11.786135673522949	13.973858833312988
BGC0000202	Polyketide	Polyketide	False	False	"[""BGC0000202_-1"", ""BGC0000202_0"", ""BGC0000202_1"", ""BGC0000202_2"", ""BGC0000202_3""]"	[946, 945, 947, 948, 949]	[-1, 0, 1, 2, 3]	5	12.473042488098145	14.413856506347656
BGC0000203	Polyketide	Polyketide	False	False	"[""BGC0000203_-1"", ""BGC0000203_0"", ""BGC0000203_1"", ""BGC0000203_2"", ""BGC0000203_3""]"	[951, 950, 952, 953, 954]	[-1, 0, 1, 2, 3]	5	12.406930923461914	14.179978370666504
BGC0000204	Polyketide	Polyketide	False	False	"[""BGC0000204_-1"", ""BGC0000204_0"", ""BGC0000204_1"", ""BGC0000204_2"", ""BGC0000204_3""]"	[956, 955, 957, 958, 959]	[-1, 0, 1, 2, 3]	5	12.978733062744141	14.804619789123535
BGC0000205	Polyketide	Polyketide	False	False	"[""BGC0000205_-1"", ""BGC0000205_0"", ""BGC0000205_1"", ""BGC0000205_2"", ""BGC0000205_3""]"	[961, 960, 962, 963, 964]	[-1, 0, 1, 2, 3]	5	13.931528091430664	12.804452896118164
BGC0000207	Polyketide	Polyketide	False	False	"[""BGC0000207_-1"", ""BGC0000207_0"", ""BGC0000207_1"", ""BGC0000207_2"", ""BGC0000207_3""]"	[966, 965, 967, 968, 969]	[-1, 0, 1, 2, 3]	5	3.6601226329803467	1.535370945930481
BGC0000208	Polyketide	Polyketide	False	False	"[""BGC0000208_-1"", ""BGC0000208_0"", ""BGC0000208_1"", ""BGC0000208_2"", ""BGC0000208_3""]"	[971, 970, 972, 973, 974]	[-1, 0, 1, 2, 3]	5	12.879006385803223	14.56512451171875
BGC0000209	Polyketide	Polyketide	False	False	"[""BGC0000209_-1"", ""BGC0000209_0"", ""BGC0000209_1"", ""BGC0000209_2"", ""BGC0000209_3""]"	[976, 975, 977, 978, 979]	[-1, 0, 1, 2, 3]	5	12.707188606262207	14.586789131164551
BGC0000210	Polyketide Saccharide	Hybrid	True	False	"[""BGC0000210_-1"", ""BGC0000210_0"", ""BGC0000210_1"", ""BGC0000210_2"", ""BGC0000210_3""]"	[981, 980, 982, 983, 984]	[-1, 0, 1, 2, 3]	5	11.520109176635742	13.764864921569824
BGC0000211	Polyketide	Polyketide	False	False	"[""BGC0000211_-1"", ""BGC0000211_0"", ""BGC0000211_1"", ""BGC0000211_2"", ""BGC0000211_3""]"	[986, 985, 987, 988, 989]	[-1, 0, 1, 2, 3]	5	12.541806221008301	13.786835670471191
BGC0000212	Polyketide	Polyketide	False	False	"[""BGC0000212_-1"", ""BGC0000212_0"", ""BGC0000212_1"", ""BGC0000212_2"", ""BGC0000212_3""]"	[991, 990, 992, 993, 994]	[-1, 0, 1, 2, 3]	5	12.034103393554688	14.167781829833984
BGC0000213	Polyketide	Polyketide	False	False	"[""BGC0000213_-1"", ""BGC0000213_0"", ""BGC0000213_1"", ""BGC0000213_2"", ""BGC0000213_3""]"	[996, 995, 997, 998, 999]	[-1, 0, 1, 2, 3]	5	16.283430099487305	11.459028244018555
